timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
2902544481,2902544456,0.49872258,2.9068524e-06,0.23526391,1.4913974,0.004123583,1.4796053,0
2902653864,2902653837,0.4986026,2.9031485e-06,-0.00087577105,1.4533515,5.8636495e-08,1.4459893,0
2902749811,2902749762,0.49853244,2.8985278e-06,1.7712773,1.4214332,0.24524724,1.4268986,0
2902845691,2902845634,0.4984216,2.8906022e-06,-0.46278954,1.392434,0.01709031,1.3876345,0
2902946196,2902946171,0.49836355,2.8843785e-06,-0.27336693,1.4014752,0.005924668,1.3948115,0
2903043787,2903043689,0.49840072,2.877227e-06,0.25456467,1.3649571,0.00527515,1.3559369,0
2903146932,2903146901,0.4983059,2.8698528e-06,-0.25866508,1.3407563,0.005544767,1.334758,0
2903248978,2903248954,0.49828127,2.8637544e-06,0.2925561,1.3266412,0.007168402,1.3199303,0
2903349302,2903349274,0.49814662,2.8586721e-06,0.8819331,1.2884233,0.06707647,1.2828033,0
2903449874,2903449850,0.4980145,2.850296e-06,0.43783188,1.2629014,0.016865639,1.2567086,0
2903546015,2903545989,0.49779692,2.8413165e-06,2.3375406,1.2194173,0.49787858,1.2342557,0
2903646019,2903645996,0.4977433,2.8332245e-06,0.12883323,1.1951851,0.0015430435,1.1891689,0
2903749569,2903749544,0.4976279,2.82444e-06,0.5463106,1.1770558,0.028173428,1.1700965,0
2903850152,2903850025,0.49751642,2.814326e-06,-0.3197871,1.1397427,0.009969482,1.1347269,0
2903952025,2903951999,0.4973015,2.79971e-06,1.229064,1.125345,0.14914915,1.1239107,0
2904050706,2904050680,0.4968843,2.7829021e-06,0.33551407,1.0993861,0.011377025,1.0943106,0
2904146591,2904146565,0.49642676,2.7652154e-06,0.6656623,1.0798823,0.045592036,1.0747862,0
2904247302,2904247273,0.49582976,2.7514263e-06,0.6495122,1.0745816,0.043620706,1.0692177,0
2904352053,2904352027,0.49558702,2.738536e-06,-0.095080435,1.052779,0.0009541192,1.047552,0
2904452499,2904452473,0.49532294,2.7274898e-06,0.561765,1.0159138,0.034515165,1.0107263,0
2904547094,2904547068,0.49521238,2.7146032e-06,-0.12905884,1.0060436,0.0018395694,1.0018693,0
2904651903,2904651878,0.495082,2.6998614e-06,0.060978472,1.000961,0.00041275602,1.0,0
2904752565,2904752541,0.49498343,2.6874939e-06,-0.8530762,1.0009705,0.08078149,1.0019382,0
2904842690,2904842665,0.49488726,2.676144e-06,0.30307654,1.000984,0.010196121,1.0,0
2904955298,2904955274,0.49472228,2.6668936e-06,0.59380424,1.000987,0.03913953,1.0,0
2905043247,2905043216,0.4946028,2.6590058e-06,-0.17272398,1.0009855,0.003311578,1.0,0
2905142083,2905142057,0.49443543,2.6503808e-06,0.5069093,1.000979,0.028522862,1.0,0
2905256247,2905256213,0.49426955,2.6426894e-06,0.95797825,1.0075166,0.1012084,1.0032673,0
2905346228,2905346205,0.49419454,2.6359432e-06,0.70702577,1.000978,0.055488557,1.0,1
2905443452,2905443396,0.49403623,2.6270332e-06,0.088069886,1.0009784,0.0008609693,1.0,1
2905546841,2905546810,0.49392563,2.6199968e-06,-1.0971354,1.0021042,0.1334643,1.0078089,1
2905645699,2905645672,0.4936979,2.6120297e-06,0.26305783,1.0009587,0.0076814606,1.0,1
2905749175,2905749150,0.49351338,2.605561e-06,1.1061449,1.000959,0.13582046,1.0,1
2905848145,2905848121,0.49328563,2.5981394e-06,0.006440133,1.0009413,4.6040345e-06,1.0,1
2905947057,2905947032,0.49305093,2.590898e-06,1.0645305,1.0009423,0.12579536,1.0,1
2906046074,2906046050,0.4928488,2.5864942e-06,0.89612174,1.0322193,0.08644096,1.0276916,1
2906149430,2906149405,0.4926868,2.5812371e-06,1.0026777,1.0009167,0.11160464,1.0,1
2906248321,2906248296,0.49237987,2.5748022e-06,1.557707,1.0060911,0.2679734,1.00635,1
2906351858,2906351829,0.49174953,2.5709421e-06,2.0487478,1.0178975,0.45817402,1.0255973,1
2906450634,2906450611,0.49141005,2.5665627e-06,0.06668341,1.0020714,0.000493054,1.0,1
2906549700,2906549577,0.49084145,2.5626882e-06,0.75107586,1.0079846,0.062182933,1.0026509,1
2906652945,2906652919,0.4903248,2.5678103e-06,1.8019726,1.1769005,0.30655903,1.1745437,1
2906752047,2906752023,0.48992267,2.5687855e-06,0.69876206,1.1456065,0.047356613,1.1397564,1
2906851018,2906850994,0.48942783,2.569021e-06,2.5129602,1.1232023,0.6246989,1.1286936,1
2906940677,2906940651,0.48891118,2.5715942e-06,3.0763612,1.1487457,0.91539437,1.1614022,1
2907053295,2907053273,0.4882499,2.5743977e-06,1.8648891,1.1638638,0.3320178,1.1603945,1
2907152193,2907152143,0.4874862,3.6268018e-06,2.5479698,1.1996002,0.60132533,1.2008384,1
2907241874,2907241844,0.48664546,3.6197964e-06,2.6773558,1.2041701,0.66142684,1.2058538,1
2907354420,2907354397,0.48553583,3.6123852e-06,1.8711782,1.2230349,0.31808922,1.2174346,1
2907444500,2907444404,0.4846487,4.602925e-06,2.4567964,1.211377,0.553626,1.2085931,1
2907543277,2907543252,0.48325467,6.658922e-06,2.5638285,1.2565498,0.5812403,1.2530696,1
2907648174,2907648142,0.48144817,1.3657305e-05,3.1136744,1.3100595,0.822267,1.3089097,1
2907747291,2907747267,0.47649312,1.9183575e-05,1.9763702,1.3649391,0.3179661,1.3551731,1
2907852071,2907852045,0.47097662,2.554074e-05,2.7186728,1.4209718,0.5779442,1.4154549,1
2907941909,2907941885,0.4679787,3.0158477e-05,3.0820153,1.570936,0.67184424,1.5617526,0
2908054267,2908054243,0.4679787,4.6724082e-05,7.4807405,2.3798172,2.6127813,2.5163267,0
2908151729,2908151704,0.4679787,6.0807346e-05,6.0538774,3.5661407,1.1418952,3.587474,0
2908250721,2908250697,0.4679787,7.466943e-05,7.883001,4.202267,1.6430734,4.297506,0
2908346632,2908346606,0.46678624,8.5738255e-05,7.831758,4.5893703,1.4849879,4.6626596,0
2908453218,2908453192,0.4661431,9.907698e-05,7.7892613,5.0089335,1.3458751,5.058176,0
2908552005,2908551979,0.46405357,0.00010936844,7.100939,5.2044353,1.0765034,5.2096157,0
2908642227,2908642205,0.46252653,0.00011934728,7.687632,5.3570538,1.2257916,5.371051,0
2908661437,2908661413,0.46252653,0.00012208517,7.490168,5.4221096,1.1496676,5.423709,0
